"s","a","r","sp"
30366,3,-25,29369
29369,3,-25,27871
27871,4,0,27372
27372,5,-25,26373
26373,3,-25,25374
25374,6,-100,24873
24873,2,-100,23872
23872,2,-100,22371
22371,2,-100,21368
21368,2,-100,20364
20364,2,-100,18860
18860,4,0,17855
17855,3,-25,16849
16849,2,-100,15843
15843,4,0,14835
14835,2,-100,13327
13327,2,-100,12318
12318,2,-100,10808
10808,2,-100,9797
9797,5,-25,9286
9286,5,-25,8775
8775,4,0,7762
7762,5,-25,7250
7250,2,-100,6737
6737,2,-100,6224
6224,4,0,5710
5710,5,-25,5697
5697,2,-100,5683
5683,2,-100,5670
5670,2,-100,5656
5656,3,-25,6143
6143,4,0,6630
6630,4,0,7117
7117,2,-100,7605
7605,3,-25,8093
8093,4,0,9082
9082,2,-100,10072
10072,4,0,10562
10562,2,-100,11552
11552,2,-100,12043
12043,3,-25,12535
12535,3,-25,13527
13527,5,-25,14519
14519,3,-25,15013
15013,4,0,16006
16006,4,0,25001
25001,3,-25,25501
25501,6,-100,26502
26502,6,-100,27504
27504,4,0,28006
28006,3,-25,28509
28509,5,-25,29512
29512,5,-25,30516
30516,4,0,31020
31020,5,-25,32025
32025,3,-25,32531
32531,5,-25,33537
33537,3,-25,34544
34544,5,-25,35552
35552,6,-100,37060
37060,5,-25,38070
38070,6,-100,39080
39080,5,-25,40091
40091,6,-100,41602
41602,6,-100,42615
42615,5,-25,43628
43628,4,0,44142
44142,6,-100,45156
45156,4,0,45671
45671,5,-25,46186
46186,3,-25,46201
46201,5,-25,46716
46716,4,0,46231
46231,6,-100,46747
46747,3,-25,45761
45761,4,0,45276
45276,5,-25,44790
44790,3,-25,43803
43803,4,0,43316
43316,4,0,42328
42328,3,-25,41339
41339,4,0,40350
40350,4,0,39360
39360,5,-25,38870
38870,5,-25,37879
37879,5,-25,37387
37387,5,-25,36395
36395,5,-25,35903
35903,5,-25,35410
35410,5,-25,34917
34917,6,-100,34424
34424,5,-25,34430
34430,5,-25,33936
33936,5,-25,33442
33442,3,-25,32948
32948,3,-25,32453
32453,6,-100,32458
32458,3,99975,31963
25343,3,-25,24723
24723,5,-25,24722
24722,3,-25,24222
24222,3,-25,23721
23721,3,-25,23720
23720,3,-25,23219
23219,4,0,23218
23218,5,-25,23216
23216,2,-100,22715
22715,3,-25,22213
22213,5,-25,22711
22711,3,-25,22209
22209,2,-100,21707
21707,2,-100,21705
21705,4,0,21702
21702,2,-100,21200
21200,4,0,21197
21197,4,0,21195
21195,2,-100,21192
21192,5,-25,21690
21690,4,0,21688
21688,2,-100,21685
21685,5,-25,21683
21683,2,-100,21681
21681,2,-100,21679
21679,2,-100,21676
21676,5,-25,22174
22174,2,-100,22172
22172,5,-25,22671
22671,3,-25,22669
22669,4,0,23168
23168,3,-25,23667
23667,5,-25,24166
24166,4,0,24166
24166,5,-25,25166
25166,3,-25,25166
25166,5,-25,25667
25667,3,-25,26168
26168,6,-100,26669
26669,4,0,27170
27170,5,-25,27672
27672,4,0,27674
27674,6,-100,28677
28677,5,-25,29180
29180,6,-100,29683
29683,3,-25,29686
29686,3,-25,29690
29690,3,-25,29693
29693,5,-25,30196
30196,5,-25,30200
30200,6,-100,30704
30704,5,-25,30708
30708,5,-25,30712
30712,6,-100,31217
31217,4,0,31221
31221,5,-25,30725
30725,4,0,30729
30729,4,0,30733
30733,3,-25,30237
30237,6,-100,30240
30240,3,-25,29744
29744,6,-100,29247
29247,3,-25,28749
28749,4,0,28252
28252,6,-100,28254
28254,6,-100,28256
28256,5,-25,27758
27758,4,0,27260
27260,5,-25,26761
26761,6,-100,26762
26762,5,-25,26263
26263,5,-25,25763
25763,6,-100,25263
25263,4,0,24763
24763,3,-25,24263
24263,3,-25,23262
23262,3,-25,22760
22760,2,-100,21758
21758,2,-100,20755
20755,5,-25,20752
20752,5,-25,20248
20248,3,-25,19745
19745,2,-100,18741
18741,5,-25,18736
18736,2,-100,18231
18231,3,-25,17726
17726,2,-100,17221
17221,4,0,16715
16715,4,0,16709
16709,3,-25,16703
16703,5,-25,16698
16698,5,-25,17192
17192,4,0,17187
17187,3,-25,17181
17181,2,-100,17176
17176,2,-100,17170
17170,3,-25,17165
17165,2,-100,17659
17659,4,0,17655
17655,2,-100,18150
18150,2,-100,18145
18145,5,-25,19141
19141,2,-100,19137
19137,3,-25,19633
19633,4,0,20630
20630,2,-100,21128
21128,2,-100,21125
21125,5,-25,22123
22123,3,-25,22622
22622,3,-25,23621
23621,3,-25,24120
24120,5,-25,25120
25120,4,0,25621
25621,6,-100,26622
26622,4,0,27624
27624,3,-25,28126
28126,4,0,28629
28629,3,-25,29632
29632,4,0,30136
30136,3,-25,30640
30640,5,-25,31144
31144,5,-25,32149
32149,5,-25,32655
32655,6,-100,33661
33661,3,-25,34168
34168,5,-25,34674
34674,5,-25,35182
35182,5,-25,35189
35189,3,-25,35196
35196,5,-25,35704
35704,5,-25,35712
35712,4,0,35719
35719,4,0,35727
35727,5,-25,35734
35734,4,0,35241
35241,3,-25,34748
34748,6,-100,34755
34755,6,-100,34262
34262,5,-25,34268
34268,4,0,33274
33274,6,-100,33280
33280,5,-25,32285
32285,6,-100,32290
32290,5,-25,31294
31294,4,0,30798
30798,3,-25,29802
29802,5,-25,29305
29305,6,-100,28307
28307,4,0,27809
27809,3,-25,26810
26810,6,-100,26311
26311,5,-25,25311
25311,6,-100,24811
24811,2,-100,23810
23810,3,-25,22808
22808,4,0,21806
21806,2,-100,20803
20803,2,-100,19299
19299,5,-25,18794
18794,3,-25,17789
17789,4,0,17283
17283,5,-25,16277
16277,4,0,15771
15771,5,-25,15264
15264,4,0,14757
14757,2,-100,13749
13749,4,0,13241
13241,5,-25,13232
13232,4,0,12724
12724,3,-25,12715
12715,2,-100,12206
12206,4,0,12197
12197,5,-25,12188
12188,4,0,12679
12679,2,-100,12170
12170,4,0,12662
12662,5,-25,13154
13154,5,-25,14146
14146,5,-25,14639
14639,5,-25,15632
15632,3,-25,16126
16126,4,0,16620
16620,3,-25,17615
17615,4,0,18110
18110,2,-100,18606
18606,3,-25,19602
19602,5,-25,20599
20599,4,0,21096
21096,3,-25,22094
22094,3,-25,22593
22593,2,-100,23092
23092,4,0,24091
24091,4,0,25091
25091,3,-25,25592
25592,5,-25,27093
27093,5,-25,28096
28096,4,0,28598
28598,3,-25,29602
29602,6,-100,30606
30606,6,-100,32111
32111,6,-100,33117
33117,5,-25,34123
34123,5,-25,34630
34630,4,0,35638
35638,4,0,36146
36146,5,-25,37154
37154,6,-100,37663
37663,4,0,38173
38173,6,-100,38682
38682,3,-25,39192
39192,4,0,39202
39202,6,-100,39712
39712,6,-100,39723
39723,4,0,39733
39733,5,-25,39243
39243,6,-100,39253
39253,5,-25,38763
38763,6,-100,38773
38773,4,0,38282
38282,6,-100,37791
37791,5,-25,37300
37300,6,-100,36808
36808,4,0,35815
35815,4,0,34822
34822,5,-25,34328
34328,3,-25,32834
32834,5,-25,32339
32339,3,-25,31343
31343,3,-25,29847
29847,4,0,29350
29350,5,-25,28352
28352,6,-100,27854
27854,4,0,26855
26855,4,0,25856
25856,5,-25,25356
25356,6,-100,24355
24355,3,-25,23354
23354,4,0,22353
22353,4,0,21850
21850,5,-25,20847
20847,2,-100,19343
19343,3,-25,18339
18339,2,-100,17333
17333,5,-25,16327
16327,4,0,15320
15320,2,-100,14313
14313,5,-25,13805
13805,4,0,12796
12796,5,-25,12287
12287,2,-100,10777
10777,3,-25,10266
10266,4,0,9756
9756,2,-100,8744
8744,3,-25,8232
8232,5,-25,8220
8220,2,-100,7708
7708,5,-25,7696
7696,5,-25,7684
7684,2,-100,7672
7672,5,-25,8160
8160,4,0,8648
8648,4,0,9137
9137,4,0,10127
10127,5,-25,10617
10617,2,-100,11107
11107,5,-25,12098
12098,4,0,13090
13090,2,-100,13582
13582,2,-100,14075
14075,5,-25,15568
15568,3,-25,16062
16062,4,0,17056
17056,5,-25,18052
18052,4,0,19048
19048,3,-25,19544
19544,3,-25,20541
20541,4,0,21539
21539,3,-25,22037
22037,4,0,23036
23036,5,-25,24035
24035,5,-25,25035
25035,5,-25,26036
26036,6,-100,27538
27538,5,-25,28541
28541,4,0,29044
29044,4,0,30047
30047,5,-25,31052
31052,3,-25,32057
32057,5,-25,33063
33063,4,0,34069
34069,4,0,35076
35076,6,-100,36084
36084,5,-25,37093
37093,5,-25,38103
38103,3,-25,39113
39113,6,-100,40123
40123,6,-100,41135
41135,3,-25,41647
41647,4,0,42159
42159,4,0,42672
42672,5,-25,43185
43185,5,-25,43698
43698,5,-25,43711
43711,4,0,43725
43725,5,-25,43738
43738,6,-100,43751
43751,4,0,43264
43264,6,-100,43277
43277,4,0,42289
42289,6,-100,41801
41801,4,0,41312
41312,6,-100,40823
40823,6,-100,39834
39834,3,-25,38844
38844,5,-25,38353
38353,6,-100,37362
37362,4,0,36870
36870,4,0,35877
35877,3,-25,34884
34884,3,-25,33890
33890,5,-25,33396
33396,4,0,32401
32401,4,0,31906
31906,3,-25,30910
30910,5,-25,30413
30413,3,-25,29416
29416,4,0,28919
28919,3,-25,27921
27921,6,-100,27923
27923,3,-25,26924
26924,5,-25,26926
26926,5,-25,26426
26426,6,-100,25927
25927,5,-25,25928
25928,5,-25,25428
25428,3,-25,24927
24927,4,0,23927
23927,2,-100,23425
23425,3,-25,22424
22424,2,-100,21921
21921,2,-100,20918
20918,2,-100,19914
19914,4,0,19410
19410,3,-25,18405
18405,4,0,17900
17900,3,-25,16894
16894,2,-100,15888
15888,5,-25,14881
14881,5,-25,14373
14373,5,-25,13865
13865,3,-25,12356
12356,2,-100,11347
11347,2,-100,10336
10336,5,-25,9325
9325,4,0,8313
8313,2,-100,7301
7301,2,-100,6287
6287,5,-25,5273
5273,5,-25,4759
4759,5,-25,4745
4745,2,-100,3730
3730,2,-100,3214
3214,2,-100,2699
2699,2,-100,2683
2683,5,-25,2667
2667,3,-25,3152
3152,2,-100,3137
3137,3,-25,3622
3622,4,0,4608
4608,4,0,5094
5094,5,-25,6581
6581,2,-100,7068
7068,4,0,8056
8056,3,-25,8545
8545,2,-100,9034
9034,5,-25,10024
10024,3,-25,11014
11014,3,-25,11505
11505,4,0,25001
25001,4,0,25501
25501,6,-100,26502
26502,5,-25,27504
27504,5,-25,28006
28006,4,0,29009
29009,3,-25,29512
29512,4,0,30016
30016,4,0,31021
31021,5,-25,32026
32026,4,0,32531
32531,4,0,33538
33538,5,-25,34545
34545,4,0,35552
35552,6,-100,37061
37061,5,-25,38070
38070,6,-100,39080
39080,3,-25,40091
40091,5,-25,41102
41102,3,-25,41614
41614,6,-100,42627
42627,3,-25,43640
43640,3,-25,44153
44153,6,-100,44667
44667,6,-100,45682
45682,3,-25,45696
45696,6,-100,46211
46211,3,-25,45726
45726,6,-100,45741
45741,3,-25,45255
45255,6,-100,45269
45269,3,-25,44283
44283,4,0,43796
43796,5,-25,43309
43309,3,-25,42321
42321,3,-25,40832
40832,4,0,40343
40343,4,0,39353
39353,3,-25,38362
38362,4,0,37370
37370,4,0,36378
36378,4,0,35386
35386,4,0,34892
34892,6,-100,34399
34399,3,-25,33404
33404,5,-25,32910
32910,5,-25,32415
32415,4,0,31419
31419,4,0,30923
30923,5,-25,30427
30427,4,0,29931
29931,6,-100,29934
29934,6,-100,29937
29937,3,-25,28940
28940,4,0,28943
28943,6,-100,28445
28445,6,-100,28448
28448,6,-100,28450
28450,6,-100,28452
28452,3,-25,27954
27954,5,-25,27956
27956,3,-25,27458
27458,4,0,27460
27460,5,99975,27461
25343,1,-225,24712
24712,1,-225,24211
24211,1,-225,23711
23711,1,-225,23210
23210,1,-225,23208
23208,1,-225,22707
22707,1,-225,22205
22205,1,-225,22203
22203,1,-225,21701
21701,1,-225,21698
21698,1,-225,21196
21196,1,-225,21193
21193,1,-225,20690
20690,1,-225,20687
20687,1,-225,20684
20684,1,-225,20681
20681,1,-225,20678
20678,1,-225,20175
20175,1,-225,20671
20671,1,-225,20668
20668,1,-225,20665
20665,1,-225,20662
20662,1,-225,20659
20659,1,-225,20656
20656,1,-225,21154
21154,1,-225,21151
21151,1,-225,21649
21649,1,-225,21646
21646,1,-225,22144
22144,1,-225,22143
22143,1,-225,22641
22641,1,-225,23140
23140,1,-225,23138
23138,1,-225,23637
23637,1,-225,24137
24137,1,-225,24136
24136,1,-225,24636
24636,1,-225,25136
25136,7,-225,26137
26137,7,-225,26638
26638,7,-225,27640
27640,7,-225,28643
28643,7,-225,29646
29646,7,-225,30650
30650,7,-225,31655
31655,7,-225,32160
32160,7,-225,33166
33166,7,-225,33672
33672,7,-225,34179
34179,7,-225,35186
35186,7,-225,35693
35693,7,-225,35701
35701,7,-225,36209
36209,7,-225,36717
36717,7,-225,36725
36725,7,-225,36734
36734,7,-225,36742
36742,7,-225,36750
36750,7,-225,36759
36759,7,-225,36267
36267,7,-225,36275
36275,7,-225,35782
35782,7,-225,35289
35289,7,-225,34796
34796,7,-225,34303
34303,7,-225,33809
33809,7,-225,33315
33315,7,-225,32821
32821,7,-225,32326
32326,7,-225,31830
31830,7,-225,30835
30835,7,-225,30338
30338,7,-225,29842
29842,7,-225,29344
29344,7,-225,28347
28347,7,-225,27849
27849,7,-225,27350
27350,7,-225,26851
26851,7,-225,25852
25852,7,-225,25352
25352,7,-225,24852
24852,1,-225,23351
23351,1,-225,22349
22349,1,-225,21346
21346,1,-225,19843
19843,1,-225,18838
18838,1,-225,17333
17333,1,-225,16326
16326,1,-225,14819
14819,1,-225,13811
13811,1,-225,12302
12302,1,-225,11293
11293,1,-225,10282
10282,1,-225,9271
9271,1,-225,8259
8259,1,-225,7247
7247,1,-225,6734
6734,1,-225,6220
6220,1,-225,5707
5707,1,-225,5193
5193,1,-225,5179
5179,1,-225,4664
4664,1,-225,5150
5150,1,-225,5137
5137,1,-225,5623
5623,1,-225,6110
6110,1,-225,6597
6597,1,-225,7084
7084,1,-225,7572
7572,1,-225,8060
8060,1,-225,9049
9049,1,-225,9538
9538,1,-225,10028
10028,1,-225,10518
10518,1,-225,11008
11008,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,5,-25,25198
25198,4,0,25198
25198,4,0,25199
25199,5,-25,25699
25699,4,0,25699
25699,6,-100,26200
26200,3,-25,25701
25701,5,-25,26202
26202,5,-25,26202
26202,6,-100,26704
26704,4,0,26705
26705,3,-25,26206
26206,3,-25,26207
26207,5,-25,26208
26208,3,-25,26209
26209,5,-25,26210
26210,4,0,26211
26211,4,0,26212
26212,5,-25,26213
26213,6,-100,26714
26714,5,-25,26715
26715,6,-100,26716
26716,5,-25,26717
26717,3,-25,26719
26719,6,-100,26720
26720,4,0,26721
26721,4,0,26222
26222,5,-25,26223
26223,3,-25,26224
26224,5,-25,26224
26224,6,-100,26225
26225,6,-100,26226
26226,4,0,25727
25727,3,-25,25727
25727,3,-25,25227
25227,3,-25,24727
24727,5,-25,24727
24727,4,0,24727
24727,3,-25,24226
24226,2,-100,23725
23725,3,-25,23224
23224,5,-25,23223
23223,3,-25,22721
22721,5,-25,22719
22719,2,-100,22218
22218,2,-100,21715
21715,3,-25,21713
21713,4,0,21711
21711,2,-100,21208
21208,5,-25,21205
21205,4,0,21203
21203,4,0,21200
21200,2,-100,21197
21197,2,-100,20694
20694,5,-25,21192
21192,4,0,21189
21189,3,-25,21186
21186,2,-100,21184
21184,2,-100,21181
21181,4,0,21178
21178,4,0,21676
21676,4,0,21674
21674,2,-100,21671
21671,3,-25,22169
22169,4,0,22168
22168,5,-25,22666
22666,2,-100,23165
23165,3,-25,23164
23164,3,-25,23663
23663,5,-25,24162
24162,4,0,24662
24662,4,0,25162
25162,3,-25,25162
25162,3,-25,25663
25663,6,-100,26164
26164,3,-25,26665
26665,3,-25,26666
26666,5,-25,27168
27168,6,-100,28170
28170,3,-25,28172
28172,4,0,28675
28675,4,0,29178
29178,3,-25,29181
29181,6,-100,29684
29684,3,-25,29687
29687,3,-25,29691
29691,5,-25,30194
30194,3,-25,30198
30198,5,-25,30202
30202,6,-100,30706
30706,6,-100,30710
30710,5,-25,31214
31214,5,-25,31218
31218,3,-25,30722
30722,4,0,30726
30726,4,0,30230
30230,5,-25,30234
30234,3,-25,29737
29737,3,-25,29240
29240,4,0,28743
28743,5,-25,28746
28746,3,-25,28248
28248,3,-25,27750
27750,5,-25,27251
27251,6,-100,27253
27253,5,-25,26754
26754,4,0,26255
26255,4,0,25755
25755,4,0,25256
25256,4,0,24755
24755,3,-25,24255
24255,2,-100,23253
23253,4,0,22752
22752,4,0,22250
22250,5,-25,21748
21748,2,-100,21245
21245,5,-25,20742
20742,3,-25,20239
20239,5,-25,20236
20236,2,-100,19732
19732,2,-100,19228
19228,2,-100,18223
18223,2,-100,17718
17718,3,-25,17713
17713,2,-100,17208
17208,5,-25,17202
17202,2,-100,17197
17197,4,0,17191
17191,2,-100,17185
17185,2,-100,16680
16680,3,-25,17174
17174,2,-100,17169
17169,4,0,17163
17163,2,-100,17658
17658,2,-100,17653
17653,5,-25,18148
18148,2,-100,18644
18644,2,-100,18639
18639,4,0,19635
19635,5,-25,20132
20132,5,-25,21130
21130,2,-100,21627
21627,4,0,22125
22125,4,0,23124
23124,5,-25,23623
23623,3,-25,24623
24623,4,0,25123
25123,6,-100,26124
26124,6,-100,27126
27126,4,0,28128
28128,3,-25,28631
28631,4,0,29134
29134,5,-25,30137
30137,3,-25,30641
30641,3,-25,31146
31146,3,-25,31650
31650,6,-100,32156
32156,4,0,32661
32661,6,-100,33667
33667,6,-100,34174
34174,5,-25,34681
34681,3,-25,34688
34688,3,-25,35195
35195,6,-100,35203
35203,3,-25,35210
35210,5,-25,35217
35217,6,-100,35725
35725,4,0,35232
35232,5,-25,35239
35239,3,-25,34746
34746,6,-100,34753
34753,3,-25,33759
33759,3,-25,33265
33265,5,-25,32770
32770,5,-25,32276
32276,4,0,31780
31780,6,-100,31285
31285,5,-25,30789
30789,3,-25,29792
29792,6,-100,29295
29295,5,-25,28798
28798,5,-25,28300
28300,6,-100,27302
27302,4,0,26803
26803,6,-100,26304
26304,5,-25,25304
25304,3,-25,24304
24304,5,-25,23803
23803,5,-25,23301
23301,2,-100,21799
21799,4,0,21296
21296,5,-25,20293
20293,3,-25,19789
19789,4,0,18785
18785,5,-25,18280
18280,4,0,17275
17275,5,-25,16769
16769,4,0,16263
16263,4,0,15757
15757,2,-100,14749
14749,2,-100,14242
14242,5,-25,13734
13734,3,-25,13226
13226,3,-25,13217
13217,2,-100,12709
12709,4,0,12700
12700,2,-100,12191
12191,4,0,12182
12182,2,-100,12173
12173,4,0,12665
12665,5,-25,13157
13157,5,-25,13649
13649,4,0,14641
14641,4,0,15134
15134,4,0,15628
15628,2,-100,16122
16122,3,-25,16616
16616,3,-25,17111
17111,3,-25,18106
18106,5,-25,19102
19102,4,0,19598
19598,3,-25,20595
20595,4,0,21593
21593,4,0,22091
22091,3,-25,23090
23090,5,-25,24089
24089,2,-100,24589
24589,4,0,25590
25590,5,-25,26591
26591,4,0,27593
27593,5,-25,28595
28595,6,-100,29599
29599,6,-100,31103
31103,6,-100,32108
32108,3,-25,32614
32614,5,-25,33620
33620,4,0,34627
34627,3,-25,35134
35134,5,-25,36142
36142,6,-100,37151
37151,4,0,37660
37660,3,-25,37669
37669,3,-25,38178
38178,3,-25,38187
38187,5,-25,38697
38697,3,-25,38206
38206,5,-25,38716
38716,5,-25,38726
38726,3,-25,38235
38235,3,-25,37744
37744,4,0,37253
37253,4,0,36761
36761,6,-100,36769
36769,3,-25,35777
35777,6,-100,35785
35785,3,-25,34791
34791,5,-25,34298
34298,3,-25,33303
33303,5,-25,32309
32309,6,-100,31813
31813,3,-25,30817
30817,5,-25,30321
30321,3,-25,28824
28824,3,-25,27826
27826,3,-25,26827
26827,5,-25,26328
26328,5,-25,25328
25328,6,-100,24828
24828,4,0,23827
23827,5,-25,23326
23326,5,-25,22324
22324,3,-25,21321
21321,3,-25,20317
20317,3,-25,19313
19313,4,0,18308
18308,4,0,17303
17303,4,0,16297
16297,2,-100,15290
15290,5,-25,14783
14783,4,0,14275
14275,2,-100,13267
13267,5,-25,12758
12758,2,-100,11749
11749,3,-25,11239
11239,4,0,10729
10729,3,-25,10219
10219,4,0,10208
10208,4,0,10198
10198,3,-25,10187
10187,3,-25,10177
10177,2,-100,10166
10166,4,0,10656
10656,2,-100,10646
10646,3,-25,11136
11136,4,0,11627
11627,2,-100,12118
12118,5,-25,13110
13110,5,-25,14102
14102,4,0,14595
14595,3,-25,15588
15588,2,-100,16082
16082,3,-25,17077
17077,5,-25,18072
18072,3,-25,18567
18567,4,0,19564
19564,5,-25,20561
20561,5,-25,22059
22059,3,-25,22557
22557,3,-25,23556
23556,5,-25,24556
24556,4,0,25557
25557,6,-100,26558
26558,4,0,27560
27560,5,-25,28562
28562,6,-100,30066
30066,4,0,31070
31070,3,-25,31575
31575,6,-100,33081
33081,3,-25,33587
33587,5,-25,34594
34594,5,-25,35602
35602,3,-25,36610
36610,4,0,37119
37119,5,-25,38128
38128,5,-25,39138
39138,6,-100,40149
40149,3,-25,40660
40660,3,-25,40671
40671,5,-25,41182
41182,3,-25,41194
41194,6,-100,41706
41706,6,-100,42218
42218,6,-100,42230
42230,4,0,42242
42242,5,-25,41754
41754,4,0,41266
41266,4,0,40777
40777,6,-100,40288
40288,4,0,39798
39798,4,0,38808
38808,4,0,37817
37817,4,0,37326
37326,4,0,36333
36333,3,-25,35341
35341,4,0,34347
34347,5,-25,33353
33353,3,-25,32358
32358,5,-25,31863
31863,5,-25,30867
30867,4,0,29870
29870,3,-25,28873
28873,4,0,27875
27875,3,-25,26876
26876,6,-100,26377
26377,4,0,25878
25878,5,-25,24877
24877,2,-100,23876
23876,3,-25,22875
22875,3,-25,21872
21872,2,-100,20369
20369,5,-25,19865
19865,2,-100,18361
18361,3,-25,17355
17355,5,-25,16849
16849,2,-100,15343
15343,3,-25,14335
14335,4,0,13327
13327,2,-100,12318
12318,2,-100,10808
10808,2,-100,9797
9797,3,-25,8786
8786,2,-100,7774
7774,5,-25,7261
7261,2,-100,6248
6248,2,-100,5734
5734,2,-100,4720
4720,2,-100,4706
4706,5,-25,4691
4691,3,-25,4677
4677,3,-25,4663
4663,2,-100,4649
4649,2,-100,5135
5135,5,-25,5621
5621,3,-25,6608
6608,2,-100,7096
7096,3,-25,7583
7583,5,-25,8572
8572,3,-25,9561
9561,5,-25,10551
10551,4,0,11542
11542,5,-25,12533
12533,3,-25,13025
13025,2,-100,13517
13517,4,0,14510
14510,5,-25,15504
15504,3,-25,25001
25001,3,-25,25501
25501,3,-25,26002
26002,3,-25,26503
26503,6,-100,27505
27505,6,-100,28507
28507,5,-25,29010
29010,6,-100,30514
30514,4,0,31019
31019,3,-25,31523
31523,6,-100,33029
33029,4,0,33535
33535,6,-100,35043
35043,5,-25,36050
36050,5,-25,37059
37059,4,0,38068
38068,3,-25,38578
38578,3,-25,39588
39588,5,-25,40600
40600,4,0,41611
41611,3,-25,42124
42124,4,0,43136
43136,3,-25,43649
43649,3,-25,43663
43663,4,0,44176
44176,4,0,44690
44690,3,-25,44704
44704,4,0,44718
44718,3,-25,44232
44232,4,0,44245
44245,4,0,43758
43758,4,0,43271
43271,3,-25,42283
42283,3,-25,41295
41295,3,-25,40806
40806,5,-25,39816
39816,5,-25,39326
39326,6,-100,38336
38336,4,0,37845
37845,5,-25,36853
36853,3,-25,35860
35860,3,-25,34867
34867,3,-25,33873
33873,6,-100,33379
33379,5,-25,32384
32384,4,0,31389
31389,4,0,30893
30893,4,0,29896
29896,6,-100,29399
29399,4,0,28902
28902,4,0,27904
27904,4,0,27405
27405,5,-25,26907
26907,5,-25,26407
26407,5,-25,25908
25908,5,-25,25408
25408,6,-100,24908
24908,2,-100,23907
23907,5,-25,23405
23405,3,-25,22404
22404,4,0,21901
21901,2,-100,20898
20898,4,0,19894
19894,5,-25,19390
19390,4,0,18386
18386,3,-25,17380
17380,3,-25,16374
16374,5,-25,15868
15868,5,-25,14860
14860,3,-25,13853
13853,4,0,12844
12844,5,-25,12335
12335,5,-25,11325
11325,3,-25,10315
10315,2,-100,9304
9304,4,0,8292
8292,3,-25,7280
7280,5,-25,6767
6767,5,-25,6254
6254,2,-100,5740
5740,3,-25,5226
5226,5,-25,4712
4712,2,-100,4697
4697,2,-100,4183
4183,3,-25,4168
4168,5,-25,4654
4654,2,-100,5140
5140,2,-100,5126
5126,5,-25,6113
6113,2,-100,6600
6600,3,-25,7588
7588,5,-25,8577
8577,3,-25,9066
9066,5,-25,10055
10055,5,-25,11546
11546,2,-100,12037
12037,2,-100,12528
12528,5,-25,13520
13520,4,0,14513
14513,3,-25,15006
15006,2,-100,25001
25001,2,-100,25001
25001,6,-100,26002
26002,6,-100,27003
27003,4,0,28006
25343,3,-25,25187
25187,5,-25,25187
25187,5,-25,25688
25688,5,-25,26189
26189,5,-25,26190
26190,5,-25,26691
26691,5,-25,26692
26692,5,-25,27194
27194,5,-25,27696
27696,5,-25,27698
27698,5,-25,28200
28200,5,-25,28202
28202,5,-25,28204
28204,5,-25,28707
28707,5,-25,28710
28710,5,-25,28712
28712,5,-25,28715
28715,5,-25,28718
28718,5,-25,28721
28721,5,-25,28723
